time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-06-06T03:21:02.356Z,10.2164,126.2052,57.12,4.9,mb,,91,3.187,1.07,us,us7000eaa5,2021-08-24T21:35:03.040Z,"28 km NE of Santa Monica, Philippines",earthquake,10.1,6.7,0.048,138,reviewed,us,us
2021-06-06T03:18:06.611Z,9.545,-40.6137,10,4.4,mb,,107,12.719,0.67,us,us7000ebs0,2021-08-24T21:33:34.040Z,"central Mid-Atlantic Ridge",earthquake,10.9,1.7,0.138,15,reviewed,us,us
2021-06-06T03:14:19.940Z,33.1896667,-115.6428333,5.07,2.71,ml,66,28,0.0182,0.23,ci,ci39922424,2021-09-02T00:14:20.850Z,"13km WSW of Niland, CA",earthquake,0.19,0.38,0.203,128,reviewed,ci,ci
2021-06-06T03:08:23.210Z,33.1506667,-115.6195,9.28,3.61,mw,86,41,0.02693,0.27,ci,ci39922408,2021-08-24T21:35:04.040Z,"10km WNW of Calipatria, CA",earthquake,0.19,0.39,,4,reviewed,ci,ci
2021-06-06T02:59:24.121Z,10.223,126.3641,49.72,5,mb,,85,3.227,1.14,us,us7000ea9v,2021-08-24T21:35:04.040Z,"42 km ENE of Santa Monica, Philippines",earthquake,9.4,2.3,0.051,123,reviewed,us,us
2021-06-06T02:58:54.060Z,33.1841667,-115.6383333,5.99,2.53,ml,68,32,0.02017,0.22,ci,ci39922368,2021-08-24T21:35:04.040Z,"13km WSW of Niland, CA",earthquake,0.17,0.5,0.178,18,reviewed,ci,ci
2021-06-06T02:44:28.703Z,-16.2136,-173.5798,102.27,4.4,mb,,59,2.875,0.58,us,us7000ebrz,2021-08-24T21:33:35.040Z,"36 km SE of Hihifo, Tonga",earthquake,6.4,7,0.169,10,reviewed,us,us
2021-06-06T02:34:21.271Z,-33.6296,77.4955,10,4.5,mb,,96,50.039,0.54,us,us7000ebry,2021-08-24T21:33:35.040Z,"Mid-Indian Ridge",earthquake,13.7,1.9,0.157,12,reviewed,us,us
2021-06-06T02:07:34.560Z,33.1838333,-115.6418333,5.04,2.75,ml,63,30,0.01617,0.24,ci,ci39922216,2021-09-01T23:44:27.800Z,"13km WSW of Niland, CA",earthquake,0.2,0.37,0.194,127,reviewed,ci,ci
2021-06-06T01:47:54.780Z,18.0623,-64.6268,53,3.59,md,17,345,0.7,0.32,pr,pr2021157000,2021-08-24T21:35:05.040Z,"34 km SSE of Cruz Bay, U.S. Virgin Islands",earthquake,4.2,15.68,0.13,10,reviewed,pr,pr
2021-06-06T01:39:31.830Z,19.2046666666667,-155.451,36.47,2.64,ml,58,118,,0.12,hv,hv72507462,2021-08-24T21:35:06.040Z,"2 km E of P?hala, Hawaii",earthquake,0.43,0.53,0.166706801473255,39,reviewed,hv,hv
2021-06-06T01:30:43.927Z,-1.3266,-14.9893,10,5.2,mww,,50,6.477,1.22,us,us7000ea90,2021-08-24T21:35:06.040Z,"north of Ascension Island",earthquake,3.9,1.9,0.093,11,reviewed,us,us
2021-06-06T01:29:39.240Z,19.1748333333333,-155.475666666667,32.86,2.86,ml,56,75,,0.1,hv,hv72507447,2021-08-24T21:35:06.040Z,"3 km S of P?hala, Hawaii",earthquake,0.41,0.55,0.171051284677075,39,reviewed,hv,hv
2021-06-06T01:07:47.128Z,-28.9022,-176.7943,10,4.8,mb,,115,9.559,0.92,us,us7000ea93,2021-08-24T21:35:05.040Z,"Kermadec Islands region",earthquake,11.6,1.8,0.085,46,reviewed,us,us
2021-06-06T00:54:53.545Z,59.3337,-153.643,118,2.6,ml,,,,0.72,ak,ak02177np697,2021-08-24T21:35:07.040Z,"54 km ESE of Pope-Vannoy Landing, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-06-06T00:30:15.338Z,72.2464,124.8516,10,4.3,mb,,101,1.395,0.59,us,us7000ebrw,2021-08-24T21:33:35.040Z,"151 km WNW of Tiksi, Russia",earthquake,9.6,1.9,0.133,16,reviewed,us,us
2021-06-06T00:15:10.450Z,33.1643333,-115.6425,5.78,2.79,ml,66,24,0.02512,0.23,ci,ci39921840,2021-08-31T23:33:01.140Z,"13km WNW of Calipatria, CA",earthquake,0.17,0.32,0.181,153,reviewed,ci,ci
2021-06-05T23:57:48.509Z,56.6104,-155.7676,10.1,2.8,ml,,,,0.41,ak,ak02176dvfid,2021-08-24T21:35:08.040Z,"104 km WSW of Akhiok, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-06-05T23:43:33.510Z,33.1591667,-115.639,5.67,2.63,ml,53,31,0.02678,0.24,ci,ci39921712,2022-02-17T21:44:17.750Z,"12km WNW of Calipatria, CA",earthquake,0.2,0.35,0.192,80,reviewed,ci,ci
2021-06-05T23:23:31.780Z,36.4003,142.701,10,4.3,mb,,149,3.623,0.7,us,us7000ea7x,2021-08-24T21:35:09.040Z,"177 km ESE of Iwaki, Japan",earthquake,8.5,1.9,0.099,29,reviewed,us,us
2021-06-05T23:18:31.139Z,-22.3429,-68.6429,114.09,4,mb,,35,0.742,0.44,us,us7000ea7u,2021-08-24T21:35:09.040Z,"31 km ENE of Calama, Chile",earthquake,5.5,6.9,0.182,8,reviewed,us,us
2021-06-05T23:14:58.417Z,0.2541,126.3151,10,4.5,mb,,130,1.17,0.87,us,us7000ebpu,2021-08-24T21:33:40.040Z,"132 km WSW of Ternate, Indonesia",earthquake,10.8,1.9,0.156,12,reviewed,us,us
2021-06-05T23:13:36.271Z,0.2571,126.5292,10,4.6,mb,,48,0.981,0.71,us,us7000ea7v,2021-08-24T21:35:09.040Z,"111 km WSW of Ternate, Indonesia",earthquake,5.8,1.9,0.093,34,reviewed,us,us
2021-06-05T22:57:38.235Z,0.2466,126.3835,16.26,5.3,mww,,34,1.113,0.75,us,us7000ea7j,2021-08-24T21:35:10.040Z,"126 km WSW of Ternate, Indonesia",earthquake,6,3.4,0.083,14,reviewed,us,us
2021-06-05T22:39:27.445Z,-21.2826,-68.8968,128.82,4.1,mb,,104,0.6,0.7,us,us7000ea7e,2021-08-24T21:35:10.040Z,"130 km N of Calama, Chile",earthquake,7.6,8.6,0.233,5,reviewed,us,us
2021-06-05T22:37:58.240Z,32.7586667,-115.5106667,16.7,2.62,ml,28,57,0.07113,0.29,ci,ci37328484,2021-08-24T21:35:10.040Z,"4km NNE of Heber, CA",earthquake,0.48,0.59,0.394,5,reviewed,ci,ci
2021-06-05T22:36:54.991Z,-29.4659,-176.563,10,4.9,mb,,101,12.665,0.74,us,us7000ebpx,2021-08-24T21:33:39.040Z,"Kermadec Islands region",earthquake,5.9,1.8,0.102,30,reviewed,us,us
2021-06-05T22:25:11.960Z,35.981,-117.3225,3.01,2.63,ml,42,68,0.09532,0.16,ci,ci39921336,2021-08-24T21:35:11.040Z,"25km NNE of Trona, CA",earthquake,0.17,0.6,0.133,118,reviewed,ci,ci
2021-06-05T22:10:47.983Z,56.4926,-156.7269,81.8,3.4,ml,,,,0.7,ak,ak02176czx7d,2021-08-24T21:35:11.040Z,"105 km ENE of Chignik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-06-05T22:10:19.950Z,33.1506667,-115.6048333,3.09,2.55,ml,46,56,0.02823,0.25,ci,ci39921296,2021-08-25T17:39:18.636Z,"9km WNW of Calipatria, CA",earthquake,0.21,0.23,0.201,86,reviewed,ci,ci
2021-06-05T22:09:59.700Z,33.1408333,-115.6206667,3.72,2.53,ml,69,40,0.03678,0.24,ci,ci39921288,2021-08-25T18:14:11.610Z,"10km W of Calipatria, CA",earthquake,0.17,0.28,0.154,66,reviewed,ci,ci
2021-06-05T21:49:39.770Z,33.1433333,-115.6216667,3.61,3.27,ml,76,40,0.03442,0.22,ci,ci39921208,2021-08-24T21:35:12.040Z,"10km W of Calipatria, CA",earthquake,0.17,0.39,0.146,236,reviewed,ci,ci
2021-06-05T21:33:17.430Z,33.1305,-115.6303333,8.89,2.6,ml,65,39,0.04313,0.23,ci,ci39921088,2021-09-01T23:25:55.290Z,"10km N of Westmorland, CA",earthquake,0.18,0.46,0.147,118,reviewed,ci,ci
2021-06-05T21:30:46.807Z,0.2006,126.5083,10,4.3,mb,,69,1.028,1.23,us,us7000ebpt,2021-08-24T21:33:40.040Z,"117 km SW of Ternate, Indonesia",earthquake,4.1,1.9,0.154,12,reviewed,us,us
2021-06-05T21:30:13.570Z,33.1426667,-115.6415,6.91,2.8,ml,62,26,0.04093,0.21,ci,ci39921064,2021-08-24T23:50:03.960Z,"12km N of Westmorland, CA",earthquake,0.17,0.43,0.174,136,reviewed,ci,ci
2021-06-05T21:11:40.205Z,0.2058,126.4529,10,4.8,mb,,55,1.072,0.68,us,us7000ea6p,2021-08-24T21:35:13.040Z,"122 km WSW of Ternate, Indonesia",earthquake,4,1.8,0.066,71,reviewed,us,us
2021-06-05T20:49:02.133Z,-48.4012,165.2825,13.58,4.2,mb,,160,2.43,1.2,us,us7000ea6g,2021-08-24T21:35:13.040Z,"off the west coast of the South Island of New Zealand",earthquake,8.4,6.3,0.264,4,reviewed,us,us
2021-06-05T20:46:10.866Z,-18.5856,-177.6011,617.84,4.5,mb,,76,4.215,0.62,us,us7000ea6f,2021-08-24T21:35:14.040Z,"Fiji region",earthquake,14.5,10.2,0.085,40,reviewed,us,us
2021-06-05T20:30:47.479Z,-17.2905,-178.5772,555.23,4.4,mb,,109,2.998,0.53,us,us7000ebpw,2021-08-24T21:33:39.040Z,"238 km ESE of Labasa, Fiji",earthquake,10.7,9.9,0.104,27,reviewed,us,us
2021-06-05T20:28:45.355Z,8.5611,126.6697,59.47,4.9,mb,,81,1.833,0.76,us,us7000ea6a,2021-08-24T21:35:14.040Z,"42 km ENE of Hinatuan, Philippines",earthquake,7.9,6.5,0.053,111,reviewed,us,us
2021-06-05T20:04:32.370Z,17.9293,-67.0116,12,2.99,md,20,229,0.1247,0.19,pr,pr2021156005,2021-06-06T01:12:22.469Z,"6 km SE of La Parguera, Puerto Rico",earthquake,0.79,0.49,0.04,9,reviewed,pr,pr
2021-06-05T19:53:20.389Z,-27.4605,-176.5277,10,4.7,mb,,160,10.885,0.7,us,us7000ebpr,2021-08-24T21:33:40.040Z,"Kermadec Islands region",earthquake,9.2,1.9,0.173,10,reviewed,us,us
2021-06-05T19:46:55.610Z,33.139,-115.6253333,7.03,2.78,ml,56,40,0.03922,0.24,ci,ci39920416,2021-08-24T21:35:15.040Z,"10km W of Calipatria, CA",earthquake,0.19,0.51,0.158,127,reviewed,ci,ci
2021-06-05T19:42:45.700Z,4.4731,125.8049,82.76,4.2,mb,,97,2.589,0.63,us,us7000ea5t,2021-08-24T21:35:15.040Z,"109 km SSE of Sarangani, Philippines",earthquake,8.5,9.6,0.132,16,reviewed,us,us
2021-06-05T19:41:04.450Z,33.136,-115.646,3.7,2.95,ml,82,26,0.04857,0.21,ci,ci39920400,2021-08-24T21:35:15.040Z,"11km NNW of Westmorland, CA",earthquake,0.14,0.28,0.149,151,reviewed,ci,ci
2021-06-05T19:38:39.237Z,29.044,143.7932,10,4.1,mb,,184,2.405,0.83,us,us7000ebpv,2021-08-24T21:33:39.040Z,"Izu Islands, Japan region",earthquake,9.5,2,0.235,5,reviewed,us,us
2021-06-05T19:14:14.580Z,33.1586667,-115.6213333,5.48,2.91,ml,82,35,0.01935,0.22,ci,ci39920152,2021-08-24T21:35:16.040Z,"11km WNW of Calipatria, CA",earthquake,0.14,0.29,0.141,177,reviewed,ci,ci
2021-06-05T19:07:07.680Z,33.1486667,-115.6096667,3.15,2.73,ml,58,41,0.02916,0.21,ci,ci39920080,2021-09-01T20:25:24.570Z,"9km WNW of Calipatria, CA",earthquake,0.16,0.27,0.156,50,reviewed,ci,ci
2021-06-05T19:06:29.910Z,33.1571667,-115.6195,5.11,2.54,ml,34,41,0.02051,0.21,ci,ci39920072,2021-08-24T21:35:17.040Z,"10km WNW of Calipatria, CA",earthquake,0.22,0.34,0.226,13,reviewed,ci,ci
2021-06-05T19:05:31.380Z,33.1615,-115.6215,6.36,3.34,ml,77,40,0.01667,0.24,ci,ci39920064,2021-08-24T21:35:17.040Z,"11km WNW of Calipatria, CA",earthquake,0.17,0.38,0.148,94,reviewed,ci,ci
2021-06-05T18:49:54.540Z,33.1456667,-115.6306667,7.94,2.92,ml,80,35,0.03413,0.23,ci,ci39919912,2021-08-24T21:35:17.040Z,"11km WNW of Calipatria, CA",earthquake,0.17,0.35,0.161,153,reviewed,ci,ci
2021-06-05T18:47:48.840Z,33.1461667,-115.62,5.74,2.73,ml,68,41,0.03143,0.26,ci,ci39919880,2021-08-24T21:35:18.040Z,"10km WNW of Calipatria, CA",earthquake,0.18,0.41,0.149,131,reviewed,ci,ci
2021-06-05T18:33:37.950Z,33.1341667,-115.6433333,3.21,2.61,ml,68,36,0.04904,0.22,ci,ci39919736,2021-08-25T16:25:47.655Z,"11km N of Westmorland, CA",earthquake,0.17,0.31,0.142,120,reviewed,ci,ci
2021-06-05T18:24:13.470Z,33.1505,-115.6048333,3.17,2.95,ml,11,76,0.02838,0.3,ci,ci37327332,2021-06-10T22:40:09.766Z,"9km WNW of Calipatria, CA",earthquake,0.54,0.47,0.123,5,reviewed,ci,ci
2021-06-05T18:24:06.720Z,33.156,-115.6118333,4.33,2.74,ml,15,60,0.02165,0.17,ci,ci39919664,2021-08-24T21:35:01.040Z,"10km WNW of Calipatria, CA",earthquake,0.32,0.48,0.14,5,reviewed,ci,ci
2021-06-05T18:21:48.750Z,33.1513333,-115.6186667,7.06,4.09,mw,111,35,0.02619,0.27,ci,ci39919656,2021-08-24T21:35:19.040Z,"10km WNW of Calipatria, CA",earthquake,0.16,0.38,,8,reviewed,ci,ci
2021-06-05T18:21:08.120Z,33.1591667,-115.6401667,5.74,2.71,ml,40,32,0.0275,0.2,ci,ci39919648,2021-08-24T21:35:18.040Z,"12km WNW of Calipatria, CA",earthquake,0.2,0.37,0.167,25,reviewed,ci,ci
2021-06-05T18:20:14.620Z,33.1483333,-115.6181667,4.67,2.84,ml,60,41,0.02913,0.23,ci,ci39919632,2021-08-24T21:35:19.040Z,"10km WNW of Calipatria, CA",earthquake,0.19,0.44,0.168,26,reviewed,ci,ci
2021-06-05T18:18:26.889Z,-7.5554,107.2005,65.51,4.6,mb,,50,0.455,0.96,us,us7000ea3z,2021-08-24T21:35:18.040Z,"47 km SSW of Banjar, Indonesia",earthquake,7.8,5.4,0.081,51,reviewed,us,us
2021-06-05T18:17:37.900Z,33.1381667,-115.6388333,4.76,3.09,ml,61,44,0.04376,0.23,ci,ci39919616,2022-03-03T21:21:59.136Z,"11km N of Westmorland, CA",earthquake,0.18,0.42,0.171,7,reviewed,ci,ci
2021-06-05T18:16:51.370Z,33.1353333,-115.6351667,6.97,3.25,ml,71,34,0.0451,0.24,ci,ci39919608,2021-08-24T21:35:20.040Z,"11km N of Westmorland, CA",earthquake,0.17,0.4,0.168,86,reviewed,ci,ci
2021-06-05T18:16:14.540Z,33.1523333,-115.6201667,5.12,2.9,ml,50,41,0.02535,0.2,ci,ci39919600,2021-08-24T21:35:20.040Z,"10km WNW of Calipatria, CA",earthquake,0.2,0.4,0.224,27,reviewed,ci,ci
2021-06-05T18:13:49.500Z,33.1431667,-115.6258333,3.06,2.69,ml,50,40,0.03526,0.22,ci,ci39919584,2021-08-24T21:34:24.040Z,"11km W of Calipatria, CA",earthquake,0.18,0.27,0.184,16,reviewed,ci,ci
2021-06-05T18:13:21.210Z,33.1461667,-115.6135,6.45,2.59,ml,30,56,0.03127,0.19,ci,ci39919568,2021-08-24T21:33:22.040Z,"10km WNW of Calipatria, CA",earthquake,0.27,0.43,0.182,49,reviewed,ci,ci
2021-06-05T18:13:16.830Z,33.1456667,-115.6338333,6.55,2.53,ml,22,50,0.0352,0.19,ci,ci39919576,2021-06-10T22:12:30.221Z,"11km WNW of Calipatria, CA",earthquake,0.35,0.68,0.147,6,reviewed,ci,ci
2021-06-05T18:12:53.910Z,33.1396667,-115.6263333,7.42,2.5,ml,46,40,0.03875,0.21,ci,ci39919560,2021-08-24T21:35:21.040Z,"11km W of Calipatria, CA",earthquake,0.22,0.44,0.184,24,reviewed,ci,ci
2021-06-05T18:11:39.930Z,33.1396667,-115.6271667,7.31,2.83,ml,41,40,0.03892,0.19,ci,ci37329204,2021-06-09T22:59:07.852Z,"11km W of Calipatria, CA",earthquake,0.19,0.54,0.063,10,reviewed,ci,ci
2021-06-05T18:08:10.750Z,33.1475,-115.6236667,7.28,2.53,ml,20,82,0.03064,0.18,ci,ci39919504,2021-08-24T21:35:21.040Z,"10km WNW of Calipatria, CA",earthquake,0.37,0.58,0.136,25,reviewed,ci,ci
2021-06-05T18:07:47.570Z,33.1425,-115.6326667,5.53,2.5,ml,37,48,0.03769,0.18,ci,ci39919496,2021-08-24T21:35:22.040Z,"11km W of Calipatria, CA",earthquake,0.21,0.36,0.159,12,reviewed,ci,ci
2021-06-05T18:07:20.960Z,33.1423333,-115.6213333,6.86,2.61,ml,27,65,0.03537,0.22,ci,ci39919488,2021-08-24T21:35:22.040Z,"10km W of Calipatria, CA",earthquake,0.31,0.51,0.179,58,reviewed,ci,ci
2021-06-05T18:03:40.050Z,33.15,-115.6138333,5.32,3.51,ml,81,42,0.02744,0.21,ci,ci39919472,2021-08-24T21:35:22.040Z,"10km WNW of Calipatria, CA",earthquake,0.14,0.31,0.115,218,reviewed,ci,ci
2021-06-05T18:03:05.990Z,33.1415,-115.6315,4.83,2.9,ml,61,50,0.03826,0.18,ci,ci39919456,2021-08-24T21:35:22.040Z,"11km W of Calipatria, CA",earthquake,0.15,0.28,0.151,56,reviewed,ci,ci
2021-06-05T18:02:36.200Z,33.1493333,-115.61,3.87,2.58,ml,16,68,0.02846,0.12,ci,ci39919448,2021-08-24T21:35:23.040Z,"9km WNW of Calipatria, CA",earthquake,0.23,0.26,0.189,11,reviewed,ci,ci
2021-06-05T18:01:04.460Z,33.1498333,-115.6261667,6.81,3.28,ml,69,39,0.02894,0.26,ci,ci39919440,2021-08-24T21:35:23.040Z,"11km WNW of Calipatria, CA",earthquake,0.2,0.46,0.19,41,reviewed,ci,ci
2021-06-05T18:01:01.460Z,33.1468333,-115.6303333,5.76,2.85,ml,21,64,0.03295,0.19,ci,ci39919432,2021-09-03T09:38:39.766Z,"11km WNW of Calipatria, CA",earthquake,0.38,0.5,0.029,2,reviewed,ci,ci
2021-06-05T18:00:51.540Z,33.1381667,-115.6381667,6.62,2.79,ml,14,63,0.04351,0.21,ci,ci37327964,2021-08-24T21:33:23.040Z,"11km N of Westmorland, CA",earthquake,0.49,1.07,0.203,1,reviewed,ci,ci
2021-06-05T18:00:49.190Z,33.1553333,-115.6656667,2.92,2.87,ml,31,55,0.04555,0.31,ci,ci39919424,2021-08-24T21:35:14.040Z,"14km NNW of Westmorland, CA",earthquake,0.44,0.75,0.133,3,reviewed,ci,ci
2021-06-05T17:59:06.170Z,33.1563333,-115.6333333,6.49,3.29,ml,52,69,0.02578,0.27,ci,ci39919416,2021-08-24T21:35:10.040Z,"12km WNW of Calipatria, CA",earthquake,0.29,0.58,0.164,5,reviewed,ci,ci
2021-06-05T17:58:42.200Z,33.1366667,-115.6323333,7.57,3.4,ml,58,40,0.04303,0.2,ci,ci39919408,2021-08-24T21:35:23.040Z,"11km W of Calipatria, CA",earthquake,0.19,0.4,0.098,2,reviewed,ci,ci
2021-06-05T17:57:21.900Z,33.145,-115.6155,3.69,4.29,ml,76,41,0.03238,0.22,ci,ci39919400,2021-08-24T21:35:24.040Z,"10km WNW of Calipatria, CA",earthquake,0.13,0.18,0.095,17,reviewed,ci,ci
2021-06-05T17:55:58.820Z,33.14,-115.6348333,5.78,5.25,mw,84,33,0.04069,0.23,ci,ci39919392,2022-06-05T18:06:13.469Z,"11km W of Calipatria, CA",earthquake,0.17,0.41,,6,reviewed,ci,ci
2021-06-05T17:55:39.620Z,33.136,-115.6316667,5.49,2.9,ml,49,38,0.04349,0.21,ci,ci39919384,2021-08-24T21:33:02.040Z,"11km W of Calipatria, CA",earthquake,0.21,0.46,0.183,30,reviewed,ci,ci
2021-06-05T17:53:59.120Z,33.1383333,-115.633,5.66,2.58,ml,69,49,0.04166,0.21,ci,ci39919368,2021-08-24T21:35:24.040Z,"11km W of Calipatria, CA",earthquake,0.15,0.3,0.173,29,reviewed,ci,ci
2021-06-05T17:53:03.380Z,33.1418333,-115.6295,5.69,2.84,ml,70,38,0.03739,0.21,ci,ci39919360,2021-08-24T21:35:25.040Z,"11km W of Calipatria, CA",earthquake,0.16,0.29,0.232,26,reviewed,ci,ci
2021-06-05T17:52:32.550Z,37.5361667,-118.8288333,3.95,2.55,md,28,104,0.05377,0.03,nc,nc73570296,2021-08-24T21:35:26.040Z,"13km WSW of Toms Place, CA",earthquake,0.32,0.63,0.221,43,reviewed,nc,nc
2021-06-05T17:52:29.280Z,33.1386667,-115.6288333,5.82,2.82,ml,66,39,0.04025,0.21,ci,ci39919352,2021-08-24T21:35:25.040Z,"11km W of Calipatria, CA",earthquake,0.18,0.27,0.116,26,reviewed,ci,ci
2021-06-05T17:51:09.970Z,33.1425,-115.6318333,3.14,2.97,ml,15,90,0.03743,0.16,ci,ci37329188,2021-06-09T22:24:11.640Z,"11km W of Calipatria, CA",earthquake,0.39,0.47,0.121,5,reviewed,ci,ci
2021-06-05T17:50:50.980Z,33.142,-115.639,5.91,3.88,mw,80,29,0.04044,0.26,ci,ci39919336,2022-03-15T16:51:24.758Z,"12km N of Westmorland, CA",earthquake,0.19,0.35,,8,reviewed,ci,ci
2021-06-05T17:50:37.540Z,33.1395,-115.6271667,5.21,2.68,ml,43,53,0.03908,0.16,ci,ci39919328,2021-08-24T21:35:26.040Z,"11km W of Calipatria, CA",earthquake,0.19,0.35,0.216,10,reviewed,ci,ci
2021-06-05T17:49:31.650Z,33.1271667,-115.6316667,6.22,2.57,ml,31,51,0.04364,0.32,ci,ci39919312,2021-08-24T21:35:14.040Z,"10km N of Westmorland, CA",earthquake,0.37,1.01,0.12,11,reviewed,ci,ci
2021-06-05T17:49:16.850Z,33.1371667,-115.6363333,5.97,2.59,ml,28,62,0.04378,0.19,ci,ci39919304,2021-06-09T21:31:33.538Z,"11km N of Westmorland, CA",earthquake,0.24,0.39,0.126,13,reviewed,ci,ci
2021-06-05T17:48:58.990Z,33.1395,-115.6378333,7.29,3.25,ml,15,66,0.0422,0.25,ci,ci39919296,2021-06-06T05:13:40.288Z,"12km N of Westmorland, CA",earthquake,0.54,0.86,0.018,3,reviewed,ci,ci
2021-06-05T17:47:53.750Z,33.1481667,-115.6305,4.03,3.89,mw,37,33,0.03177,0.3,ci,ci39919280,2021-08-24T21:35:27.040Z,"11km WNW of Calipatria, CA",earthquake,0.31,0.48,,4,reviewed,ci,ci
2021-06-05T17:47:50.730Z,33.1375,-115.6351667,4.46,3,ml,59,34,0.0431,0.24,ci,ci37327820,2021-06-07T15:08:15.873Z,"11km N of Westmorland, CA",earthquake,0.24,0.61,0.204,8,reviewed,ci,ci
2021-06-05T17:47:19.810Z,33.1448333,-115.6338333,4.64,3.12,ml,24,61,0.03595,0.22,ci,ci39919272,2021-08-24T21:35:27.040Z,"11km W of Calipatria, CA",earthquake,0.33,0.64,0.133,11,reviewed,ci,ci
2021-06-05T17:46:39.500Z,33.134,-115.641,4.63,3.79,mw,79,43,0.04829,0.3,ci,ci39919264,2021-08-24T21:35:27.040Z,"11km N of Westmorland, CA",earthquake,0.2,0.44,,4,reviewed,ci,ci
2021-06-05T17:46:26.060Z,33.1415,-115.6343333,5.87,3.56,ml,31,47,0.03915,0.24,ci,ci39919256,2021-08-24T21:35:28.040Z,"11km W of Calipatria, CA",earthquake,0.27,0.51,0.141,34,reviewed,ci,ci
2021-06-05T17:46:21.000Z,33.14,-115.6371667,6,3.25,ml,66,31,0.0415,0.24,ci,ci37327652,2021-08-24T21:34:45.040Z,"12km N of Westmorland, CA",earthquake,0.21,0.43,0.163,26,reviewed,ci,ci
2021-06-05T17:45:16.380Z,33.1375,-115.64,4.59,4.08,mw,105,29,0.04479,0.26,ci,ci39919248,2021-08-31T21:33:30.277Z,"11km N of Westmorland, CA",earthquake,0.14,0.4,,6,reviewed,ci,ci
2021-06-05T17:42:50.194Z,60.6576,-150.3836,45.5,2.6,ml,,,,0.44,ak,ak02176a7m96,2021-08-24T21:35:29.040Z,"24 km ENE of Sterling, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-06-05T17:42:10.930Z,33.1336667,-115.6453333,3.84,3.21,ml,71,27,0.05029,0.24,ci,ci39919216,2021-08-24T21:35:28.040Z,"11km NNW of Westmorland, CA",earthquake,0.16,0.34,0.145,80,reviewed,ci,ci
2021-06-05T17:40:51.960Z,33.1301667,-115.6408333,3.05,3.55,mw,76,31,0.05169,0.24,ci,ci39919208,2021-09-02T20:02:53.248Z,"10km N of Westmorland, CA",earthquake,0.17,0.31,,4,reviewed,ci,ci
2021-06-05T17:39:39.490Z,33.1391667,-115.6368333,3.46,2.93,ml,24,51,0.04545,0.24,ci,ci37476517,2021-08-24T21:33:23.040Z,"11km N of Westmorland, CA",earthquake,0.35,0.62,0.137,147,reviewed,ci,ci
2021-06-05T17:39:37.560Z,33.1363333,-115.6398333,3.52,2.66,ml,41,43,0.04577,0.19,ci,ci39919184,2021-08-24T21:35:29.040Z,"11km N of Westmorland, CA",earthquake,0.22,0.37,0.119,9,reviewed,ci,ci
2021-06-05T17:34:09.110Z,33.1363333,-115.6395,5.95,2.8,ml,70,31,0.04565,0.22,ci,ci39919152,2021-08-24T21:35:29.040Z,"11km N of Westmorland, CA",earthquake,0.17,0.35,0.245,26,reviewed,ci,ci
2021-06-05T17:33:40.110Z,33.136,-115.6445,6.3,2.58,ml,68,26,0.04792,0.19,ci,ci39919136,2021-08-24T21:35:30.040Z,"11km N of Westmorland, CA",earthquake,0.16,0.44,0.243,26,reviewed,ci,ci
2021-06-05T15:08:21.940Z,33.1416667,-115.6355,5.77,2.94,ml,78,31,0.0394,0.22,ci,ci39918632,2021-08-24T21:35:31.040Z,"11km W of Calipatria, CA",earthquake,0.17,0.35,0.241,21,reviewed,ci,ci
2021-06-05T15:06:44.124Z,-9.6807,112.8975,55.59,4.1,mb,,118,1.726,1.08,us,us7000ebpl,2021-08-24T21:33:41.040Z,"162 km SSW of Kencong, Indonesia",earthquake,8.7,6.7,0.235,5,reviewed,us,us
2021-06-05T15:04:26.630Z,19.3858333333333,-155.277833333333,1.76,2.5,ml,47,44,,0.11,hv,hv72506787,2021-08-24T21:35:32.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.11,0.12,0.182993711344028,12,reviewed,hv,hv
2021-06-05T13:47:18.779Z,-41.7553,-84.1059,10,4.8,mb,,139,8.313,1.19,us,us7000ea13,2021-08-24T21:35:31.040Z,"West Chile Rise",earthquake,11.8,1.9,0.058,91,reviewed,us,us
2021-06-05T13:38:28.457Z,-10.1154,161.394,95.33,4.4,mb,,114,1.576,1.14,us,us7000ebpq,2021-08-24T21:33:41.040Z,"68 km WNW of Kirakira, Solomon Islands",earthquake,7.3,7.9,0.162,11,reviewed,us,us
2021-06-05T13:38:04.314Z,-19.6877,-177.6105,346.62,4.2,mb,,115,4.541,0.58,us,us7000ebpj,2021-08-24T21:33:41.040Z,"298 km WNW of Haveluloto, Tonga",earthquake,11.9,6,0.095,31,reviewed,us,us
2021-06-05T13:24:47.452Z,0.2954,126.2445,10,4.5,mb,,74,1.217,0.75,us,us7000ebpi,2021-08-24T21:33:41.040Z,"138 km WSW of Ternate, Indonesia",earthquake,5.2,1.9,0.164,11,reviewed,us,us
